32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;79;3.721518987341772;0.9214540733528082;
41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34;3.6470588235294117;0.7807486631016044;
7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;43;3.7674418604651163;0.9922480620155036;
24;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3.9166666666666665;0.9357142857142855;
28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;41;3.317073170731707;0.8219512195121952;
23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;3.7083333333333335;0.3025362318840581;
38;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4.05;1.9447368421052638;
20;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;25;3.0;0.9166666666666666;
19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;3.8;1.6421052631578952;
23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;57;3.6491228070175437;0.9818295739348366;
28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;121;3.71900826446281;2.5537190082644594;
41;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3.772727272727273;0.850649350649351;
38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;35;2.8857142857142857;0.9277310924369748;
33;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;3.769230769230769;0.6515837104072397;
30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;3.726775956284153;1.1337296583198222;
29;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;221;3.7104072398190047;1.0339366515837118;
26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;151;3.6490066225165565;1.0026490066225178;
29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;3.6041666666666665;0.8399822695035464;
27;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;4.111111111111111;0.8717948717948715;
53;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25;3.64;0.8233333333333336;
45;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;3.787878787878788;1.0927738927738926;
23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;215;2.683720930232558;1.57239730493371;
21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;3.5416666666666665;1.9112318840579714;
28;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3.5652173913043477;1.4387351778656121;
18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;56;4.267857142857143;0.526948051948052;
26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28;3.8214285714285716;0.8187830687830687;
22;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;3.6923076923076925;1.3100961538461537;
37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;21;3.2857142857142856;2.2142857142857144;
25;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;187;3.641711229946524;0.8763153355183693;
16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;106;3.5;1.0523809523809524;
27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;154;3.8376623376623376;1.5224938460232564;
49;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;3.9345549738219896;1.1269393027442292;
50;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;208;4.086538461538462;0.39827201783723576;
36;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2.9523809523809526;1.5476190476190472;
27;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;3.3017241379310347;1.2419017763845361;
31;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;93;3.118279569892473;0.974988312295465;
32;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;3.585;0.9977638190954778;
51;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;3.9375;0.7935126582278481;
23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;38;3.473684210526316;1.0668563300142246;
17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;3.7666666666666666;0.8057471264367816;
19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;34;3.0294117647058822;2.574866310160427;
24;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;3.8461538461538463;1.132211538461539;
27;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;3.4656488549618323;0.6661186142102168;
39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;38;3.789473684210526;1.089615931721195;
48;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;3.8175182481751824;1.1061614426792599;
24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;66;3.727272727272727;1.3398601398601393;
39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;39;3.641025641025641;0.4993252361673414;
24;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;3.278481012658228;1.8445309964297307;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;82;3.5609756097560976;1.2616681722372787;
30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;72;3.611111111111111;1.45226917057903;
26;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3.380952380952381;1.6476190476190478;
39;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;4.0;1.0740740740740742;
34;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;3.7586206896551726;1.0467980295566501;
21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;58;3.293103448275862;1.2283726557773746;
50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;168;3.0714285714285716;1.4080410607356713;
40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;155;3.4193548387096775;1.2580645161290291;
32;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;3.8529411764705883;0.63476733977173;
51;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;3.5381944444444446;0.6605570073557867;
26;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3.5217391304347827;1.3517786561264822;
47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;3.7914691943127963;0.8610697359512534;
49;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;3.9523809523809526;1.3476190476190475;
43;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;4.0394736842105265;1.318421052631578;
60;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;4.223333333333334;0.8563099219620934;
55;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;98;3.8877551020408165;1.0697454239427735;
32;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;3.2448453608247423;0.9502317589706727;
48;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3.35;1.5026315789473685;
26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;400;3.6575;1.0327756892230635;
31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;3.41726618705036;1.2693036906215072;
25;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;4.267857142857143;0.890584415584416;
43;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;4.158730158730159;1.2969790066564248;
49;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3.5925925925925926;1.712250712250713;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;136;3.551470588235294;1.1973311546840968;
36;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;3.0677966101694913;1.0987726475745172;
15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;67;2.8955223880597014;0.7616463138851207;
38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;216;2.615740740740741;0.5539836347975875;
26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;29;3.6206896551724137;0.886699507389163;
27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;111;2.6666666666666665;1.3333333333333328;
24;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3.391304347826087;1.158102766798419;
61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;64;3.765625;0.49975198412698413;
39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22;3.0;1.619047619047619;
44;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;3.5757575757575757;0.9393939393939394;
29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;234;3.4401709401709404;1.294688382671215;
19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;133;3.045112781954887;0.7403736614262936;
57;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3.5416666666666665;0.8677536231884058;
30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;46;3.6956521739130435;1.1497584541062795;
47;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;3.7254901960784315;1.2431372549019608;
27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;3.6041666666666665;0.8399822695035464;
31;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;3.9347826086956523;1.3803153368370766;
40;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143;3.006993006993007;0.9647394858662446;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;86;3.9186046511627906;1.063885088919288;
21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;4.661971830985915;0.5698189134808853;
32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;181;3.9502762430939224;1.0252915899324755;
47;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;26;3.576923076923077;0.9738461538461537;
54;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;74;3.608108108108108;1.7758237689744534;
32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;61;3.9836065573770494;0.9497267759562843;
48;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;3.8518518518518516;1.2229210342417882;
34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;3.5;1.0434782608695652;
30;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;182;3.4395604395604398;1.6841721814097552;
28;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;45;3.533333333333333;1.3909090909090909;
33;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;23;4.130434782608695;2.300395256916996;
24;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;184;3.6630434782608696;1.0333808505583286;
36;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30;2.6;1.3517241379310343;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;353;3.9858356940509916;0.962866984290493;
59;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4.133333333333334;1.085057471264368;
24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;3.772727272727273;0.4696969696969696;
53;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3.1923076923076925;1.2015384615384619;
31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25;3.64;1.1566666666666665;
23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;55;3.381818181818182;0.610774410774411;
51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;35;4.3428571428571425;0.5260504201680674;
50;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;4.319148936170213;1.2220166512488428;
46;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;4.2745098039215685;0.4431372549019607;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;4.0;0.6956521739130435;
30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;21;3.4285714285714284;0.657142857142857;
49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;107;3.4299065420560746;1.7945688591077442;
13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;33;3.6363636363636362;1.4261363636363638;
42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;20;3.9;1.0421052631578949;
53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;206;3.674757281553398;0.9034572578735504;
31;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;3.3354430379746836;1.709342977697404;
45;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;3.6206896551724137;1.4581280788177342;
40;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;4.2;0.6947368421052633;
33;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;4.0;1.625;
35;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;36;2.888888888888889;1.2444444444444451;
20;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;3.84375;1.0393145161290323;
38;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;3.996742671009772;1.0816887015392465;
33;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;4.320754716981132;0.981850853548965;
25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23;2.9565217391304346;2.225296442687747;
25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;51;3.9607843137254903;0.7984313725490189;
32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;2.6363636363636362;0.7186147186147187;
25;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;3.72972972972973;0.6471471471471465;
57;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;3.784313725490196;1.5325490196078428;
50;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;3.8034682080924855;1.0076623202043284;
23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;107;3.4299065420560746;1.7945688591077422;
27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;120;3.9166666666666665;1.018207282913165;
50;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;58;2.5517241379310347;1.269207501512402;
25;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;3.5952380952380953;0.5394889663182342;
49;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3.3043478260869565;0.766798418972332;
47;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;63;4.126984126984127;0.9190988223246288;
20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;30;4.0;0.7586206896551724;
47;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3.55;2.05;
37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;69;3.3768115942028984;2.12063086104007;
48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;69;3.3333333333333335;1.960784313725489;
52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;37;3.972972972972973;0.9714714714714715;
53;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3.772727272727273;0.8506493506493507;
48;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;3.4642857142857144;0.5542328042328045;
55;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;3.185185185185185;0.7720797720797722;
56;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;43;4.209302325581396;0.6932447397563679;
30;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;3.5819209039548023;2.4833076527991835;
26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;38;3.736842105263158;1.2802275960170693;
28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;63;3.6984126984126986;1.084997439836149;
20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;115;3.617391304347826;0.9751334858886348;
26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;273;3.681318681318681;0.894392372333548;
15;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;3.0476190476190474;2.5342624854819977;
22;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;3.9365079365079363;1.7055811571940611;
26;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;1.4919540229885058;0.7159489379734165;
36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28;3.857142857142857;0.8677248677248678;
33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;53;3.188679245283019;1.002177068214804;
37;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;251;3.6613545816733066;0.6968605577689229;
53;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;4.041666666666667;0.5088652482269503;
39;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;3.4130434782608696;1.4978499761108448;
26;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;4.071428571428571;0.8311688311688312;
42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;112;3.767857142857143;0.9546332046332046;
32;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;3.978609625668449;1.1500776263584593;
30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;3.3220338983050848;0.9807130333138516;
33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3.6296296296296298;0.6267806267806265;
42;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;3.5142857142857142;1.198319327731093;
29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;121;3.165289256198347;1.239118457300277;
38;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;2.963934426229508;1.0480371009490923;
42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;96;3.2916666666666665;1.050877192982456;
49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39;3.6153846153846154;1.0323886639676108;
55;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;118;3.3389830508474576;1.508039982616254;
21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;181;3.276243093922652;0.9454880294659284;
30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;2.95;2.4589743589743582;
40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;216;4.032407407407407;0.738479758828596;
27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;386;3.0310880829015545;1.1107193324809865;
41;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2.8;1.6421052631578947;
25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;43;3.4186046511627906;1.1063122923588034;
52;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;3.4523809523809526;1.814750290360047;
47;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;22;2.8636363636363638;1.0757575757575755;
14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;64;2.171875;2.144593253968254;
39;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;230;3.2304347826086954;0.6846591987848863;
43;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;3.787878787878788;1.047348484848485;
33;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;3.1818181818181817;1.528409090909091;
39;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;4.0606060606060606;0.6680545917187137;
66;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;37;3.189189189189189;1.2687687687687694;
49;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3.92;1.66;
33;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;4.23015873015873;0.7546031746031749;
